"","taxonname","group","year","abundance","relative_abundance","relative_abundance_perc","log_abundance","group2"
"1318","Ephydridae_Gen._sp.","Diptera",2016,0,0,0,0,"Insect"
"1319","Ephydridae_Gen._sp.","Diptera",2017,2,0,0,1.09861228866811,"Insect"
"1320","Ephydridae_Gen._sp.","Diptera",2020,0,0,0,0,"Insect"
"1321","Epitheca_bimaculata","Odonata",2010,0,0,0,0,"Insect"
"1322","Epitheca_bimaculata","Odonata",2012,1,0,0,0.693147180559945,"Insect"
"1323","Epitheca_bimaculata","Odonata",2013,6,0,0,1.94591014905531,"Insect"
"1324","Epitheca_bimaculata","Odonata",2014,0,0,0,0,"Insect"
"1325","Epitheca_bimaculata","Odonata",2015,0,0,0,0,"Insect"
"1326","Epitheca_bimaculata","Odonata",2016,0,0,0,0,"Insect"
"1327","Epitheca_bimaculata","Odonata",2017,0,0,0,0,"Insect"
"1328","Epitheca_bimaculata","Odonata",2020,7,0,0,2.07944154167984,"Insect"
"1329","Erpobdella_octoculata","Hirudinea",2010,222,0.01,1,5.40717177146012,"Annelid"
"1330","Erpobdella_octoculata","Hirudinea",2012,446,0.01,1,6.10255859461357,"Annelid"
"1331","Erpobdella_octoculata","Hirudinea",2013,278,0.01,1,5.63121178182137,"Annelid"
"1332","Erpobdella_octoculata","Hirudinea",2014,330,0.01,1,5.80211837537706,"Annelid"
"1333","Erpobdella_octoculata","Hirudinea",2015,327,0.01,1,5.79301360838414,"Annelid"
"1334","Erpobdella_octoculata","Hirudinea",2016,335,0.01,1,5.8171111599632,"Annelid"
"1335","Erpobdella_octoculata","Hirudinea",2017,169,0.01,1,5.13579843705026,"Annelid"
"1336","Erpobdella_octoculata","Hirudinea",2020,323,0.01,1,5.78074351579233,"Annelid"
"1337","Erythromma_najas","Odonata",2010,1,0,0,0.693147180559945,"Insect"
"1338","Erythromma_najas","Odonata",2012,1,0,0,0.693147180559945,"Insect"
"1339","Erythromma_najas","Odonata",2013,8,0,0,2.19722457733622,"Insect"
"1340","Erythromma_najas","Odonata",2014,3,0,0,1.38629436111989,"Insect"
"1341","Erythromma_najas","Odonata",2015,1,0,0,0.693147180559945,"Insect"
"1342","Erythromma_najas","Odonata",2016,3,0,0,1.38629436111989,"Insect"
"1343","Erythromma_najas","Odonata",2017,1,0,0,0.693147180559945,"Insect"
"1344","Erythromma_najas","Odonata",2020,11,0,0,2.484906649788,"Insect"
"1345","Erythromma_viridulum","Odonata",2010,0,0,0,0,"Insect"
"1346","Erythromma_viridulum","Odonata",2012,0,0,0,0,"Insect"
"1347","Erythromma_viridulum","Odonata",2013,1,0,0,0.693147180559945,"Insect"
"1348","Erythromma_viridulum","Odonata",2014,0,0,0,0,"Insect"
"1349","Erythromma_viridulum","Odonata",2015,0,0,0,0,"Insect"
"1350","Erythromma_viridulum","Odonata",2016,0,0,0,0,"Insect"
"1351","Erythromma_viridulum","Odonata",2017,0,0,0,0,"Insect"
"1352","Erythromma_viridulum","Odonata",2020,4,0,0,1.6094379124341,"Insect"
"1353","Esolus_sp._Ad.","Coleoptera",2010,0,0,0,0,"Insect"
"1354","Esolus_sp._Ad.","Coleoptera",2012,0,0,0,0,"Insect"
"1355","Esolus_sp._Ad.","Coleoptera",2013,0,0,0,0,"Insect"
"1356","Esolus_sp._Ad.","Coleoptera",2014,14,0,0,2.70805020110221,"Insect"
"1357","Esolus_sp._Ad.","Coleoptera",2015,0,0,0,0,"Insect"
"1358","Esolus_sp._Ad.","Coleoptera",2016,0,0,0,0,"Insect"
"1359","Esolus_sp._Ad.","Coleoptera",2017,0,0,0,0,"Insect"
"1360","Esolus_sp._Ad.","Coleoptera",2020,0,0,0,0,"Insect"
"1361","Galba_truncatula","Gastropoda",2010,0,0,0,0,"Mollusc"
"1362","Galba_truncatula","Gastropoda",2012,0,0,0,0,"Mollusc"
"1363","Galba_truncatula","Gastropoda",2013,2,0,0,1.09861228866811,"Mollusc"
"1364","Galba_truncatula","Gastropoda",2014,0,0,0,0,"Mollusc"
"1365","Galba_truncatula","Gastropoda",2015,18,0,0,2.94443897916644,"Mollusc"
"1366","Galba_truncatula","Gastropoda",2016,4,0,0,1.6094379124341,"Mollusc"
"1367","Galba_truncatula","Gastropoda",2017,0,0,0,0,"Mollusc"
"1368","Galba_truncatula","Gastropoda",2020,1,0,0,0.693147180559945,"Mollusc"
"1369","Gammarus_lacustris","Amphipoda",2010,417,0.03,3,6.03548143252476,"Crustacea"
"1370","Gammarus_lacustris","Amphipoda",2012,365,0.01,1,5.90263333340137,"Crustacea"
"1371","Gammarus_lacustris","Amphipoda",2013,486,0.01,1,6.18826412308259,"Crustacea"
"1372","Gammarus_lacustris","Amphipoda",2014,373,0.01,1,5.92425579741453,"Crustacea"
"1373","Gammarus_lacustris","Amphipoda",2015,244,0.01,1,5.50125821054473,"Crustacea"
"1374","Gammarus_lacustris","Amphipoda",2016,216,0.01,1,5.37989735354046,"Crustacea"
"1375","Gammarus_lacustris","Amphipoda",2017,175,0.01,1,5.17048399503815,"Crustacea"
"1376","Gammarus_lacustris","Amphipoda",2020,156,0,0,5.05624580534831,"Crustacea"
"1377","Gammarus_pulex","Amphipoda",2010,13,0,0,2.63905732961526,"Crustacea"
"1378","Gammarus_pulex","Amphipoda",2012,5,0,0,1.79175946922805,"Crustacea"
"1379","Gammarus_pulex","Amphipoda",2013,33,0,0,3.52636052461616,"Crustacea"
"1380","Gammarus_pulex","Amphipoda",2014,5,0,0,1.79175946922805,"Crustacea"
"1381","Gammarus_pulex","Amphipoda",2015,2,0,0,1.09861228866811,"Crustacea"
"1382","Gammarus_pulex","Amphipoda",2016,37,0,0,3.63758615972639,"Crustacea"
"1383","Gammarus_pulex","Amphipoda",2017,482,0.02,2,6.18001665365257,"Crustacea"
"1384","Gammarus_pulex","Amphipoda",2020,566,0.01,1,6.34035930372775,"Crustacea"
"1385","Gammarus_sp.","Amphipoda",2010,131,0.01,1,4.88280192258637,"Crustacea"
"1386","Gammarus_sp.","Amphipoda",2012,58,0,0,4.07753744390572,"Crustacea"
"1387","Gammarus_sp.","Amphipoda",2013,30,0,0,3.43398720448515,"Crustacea"
"1388","Gammarus_sp.","Amphipoda",2014,57,0,0,4.06044301054642,"Crustacea"
"1389","Gammarus_sp.","Amphipoda",2015,42,0,0,3.76120011569356,"Crustacea"
"1390","Gammarus_sp.","Amphipoda",2016,5,0,0,1.79175946922805,"Crustacea"
"1391","Gammarus_sp.","Amphipoda",2017,1,0,0,0.693147180559945,"Crustacea"
"1392","Gammarus_sp.","Amphipoda",2020,0,0,0,0,"Crustacea"
"1393","Gerris_lacustris","Hemiptera",2010,2,0,0,1.09861228866811,"Insect"
"1394","Gerris_lacustris","Hemiptera",2012,0,0,0,0,"Insect"
"1395","Gerris_lacustris","Hemiptera",2013,4,0,0,1.6094379124341,"Insect"
"1396","Gerris_lacustris","Hemiptera",2014,8,0,0,2.19722457733622,"Insect"
"1397","Gerris_lacustris","Hemiptera",2015,16,0,0,2.83321334405622,"Insect"
"1398","Gerris_lacustris","Hemiptera",2016,0,0,0,0,"Insect"
"1399","Gerris_lacustris","Hemiptera",2017,9,0,0,2.30258509299405,"Insect"
"1400","Gerris_lacustris","Hemiptera",2020,4,0,0,1.6094379124341,"Insect"
"1401","Gerris_sp.","Hemiptera",2010,0,0,0,0,"Insect"
"1402","Gerris_sp.","Hemiptera",2012,0,0,0,0,"Insect"
"1403","Gerris_sp.","Hemiptera",2013,0,0,0,0,"Insect"
"1404","Gerris_sp.","Hemiptera",2014,8,0,0,2.19722457733622,"Insect"
"1405","Gerris_sp.","Hemiptera",2015,3,0,0,1.38629436111989,"Insect"
"1406","Gerris_sp.","Hemiptera",2016,0,0,0,0,"Insect"
"1407","Gerris_sp.","Hemiptera",2017,0,0,0,0,"Insect"
"1408","Gerris_sp.","Hemiptera",2020,0,0,0,0,"Insect"
"1409","Glossiphonia_complanata","Hirudinea",2010,13,0,0,2.63905732961526,"Annelid"
"1410","Glossiphonia_complanata","Hirudinea",2012,22,0,0,3.13549421592915,"Annelid"
"1411","Glossiphonia_complanata","Hirudinea",2013,30,0,0,3.43398720448515,"Annelid"
"1412","Glossiphonia_complanata","Hirudinea",2014,14,0,0,2.70805020110221,"Annelid"
"1413","Glossiphonia_complanata","Hirudinea",2015,37,0,0,3.63758615972639,"Annelid"
"1414","Glossiphonia_complanata","Hirudinea",2016,20,0,0,3.04452243772342,"Annelid"
"1415","Glossiphonia_complanata","Hirudinea",2017,25,0,0,3.25809653802148,"Annelid"
"1416","Glossiphonia_complanata","Hirudinea",2020,33,0,0,3.52636052461616,"Annelid"
"1417","Glossiphonia_concolor","Hirudinea",2010,0,0,0,0,"Annelid"
"1418","Glossiphonia_concolor","Hirudinea",2012,1,0,0,0.693147180559945,"Annelid"
"1419","Glossiphonia_concolor","Hirudinea",2013,0,0,0,0,"Annelid"
"1420","Glossiphonia_concolor","Hirudinea",2014,5,0,0,1.79175946922805,"Annelid"
"1421","Glossiphonia_concolor","Hirudinea",2015,0,0,0,0,"Annelid"
"1422","Glossiphonia_concolor","Hirudinea",2016,1,0,0,0.693147180559945,"Annelid"
"1423","Glossiphonia_concolor","Hirudinea",2017,0,0,0,0,"Annelid"
"1424","Glossiphonia_concolor","Hirudinea",2020,9,0,0,2.30258509299405,"Annelid"
"1425","Glossiphonia_heteroclita","Hirudinea",2010,0,0,0,0,"Annelid"
"1426","Glossiphonia_heteroclita","Hirudinea",2012,1,0,0,0.693147180559945,"Annelid"
"1427","Glossiphonia_heteroclita","Hirudinea",2013,0,0,0,0,"Annelid"
"1428","Glossiphonia_heteroclita","Hirudinea",2014,0,0,0,0,"Annelid"
"1429","Glossiphonia_heteroclita","Hirudinea",2015,0,0,0,0,"Annelid"
"1430","Glossiphonia_heteroclita","Hirudinea",2016,0,0,0,0,"Annelid"
"1431","Glossiphonia_heteroclita","Hirudinea",2017,0,0,0,0,"Annelid"
"1432","Glossiphonia_heteroclita","Hirudinea",2020,3,0,0,1.38629436111989,"Annelid"
"1433","Glossosoma_boltoni","Trichoptera",2010,23,0,0,3.17805383034795,"EPT"
"1434","Glossosoma_boltoni","Trichoptera",2012,0,0,0,0,"EPT"
"1435","Glossosoma_boltoni","Trichoptera",2013,0,0,0,0,"EPT"
"1436","Glossosoma_boltoni","Trichoptera",2014,14,0,0,2.70805020110221,"EPT"
"1437","Glossosoma_boltoni","Trichoptera",2015,0,0,0,0,"EPT"
"1438","Glossosoma_boltoni","Trichoptera",2016,0,0,0,0,"EPT"
"1439","Glossosoma_boltoni","Trichoptera",2017,0,0,0,0,"EPT"
"1440","Glossosoma_boltoni","Trichoptera",2020,0,0,0,0,"EPT"
"1441","Goera_pilosa","Trichoptera",2010,116,0.01,1,4.76217393479776,"EPT"
"1442","Goera_pilosa","Trichoptera",2012,206,0.01,1,5.33271879326537,"EPT"
"1443","Goera_pilosa","Trichoptera",2013,44,0,0,3.80666248977032,"EPT"
"1444","Goera_pilosa","Trichoptera",2014,28,0,0,3.36729582998647,"EPT"
"1445","Goera_pilosa","Trichoptera",2015,37,0,0,3.63758615972639,"EPT"
"1446","Goera_pilosa","Trichoptera",2016,55,0,0,4.02535169073515,"EPT"
"1447","Goera_pilosa","Trichoptera",2017,131,0,0,4.88280192258637,"EPT"
"1448","Goera_pilosa","Trichoptera",2020,59,0,0,4.0943445622221,"EPT"
"1449","Goeridae_Gen._sp.","Trichoptera",2010,0,0,0,0,"EPT"
"1450","Goeridae_Gen._sp.","Trichoptera",2012,0,0,0,0,"EPT"
"1451","Goeridae_Gen._sp.","Trichoptera",2013,0,0,0,0,"EPT"
"1452","Goeridae_Gen._sp.","Trichoptera",2014,0,0,0,0,"EPT"
"1453","Goeridae_Gen._sp.","Trichoptera",2015,6,0,0,1.94591014905531,"EPT"
"1454","Goeridae_Gen._sp.","Trichoptera",2016,0,0,0,0,"EPT"
"1455","Goeridae_Gen._sp.","Trichoptera",2017,0,0,0,0,"EPT"
"1456","Goeridae_Gen._sp.","Trichoptera",2020,0,0,0,0,"EPT"
"1457","Gomphus_flavipes","Odonata",2010,5,0,0,1.79175946922805,"Insect"
"1458","Gomphus_flavipes","Odonata",2012,0,0,0,0,"Insect"
"1459","Gomphus_flavipes","Odonata",2013,75,0,0,4.33073334028633,"Insect"
"1460","Gomphus_flavipes","Odonata",2014,5,0,0,1.79175946922805,"Insect"
"1461","Gomphus_flavipes","Odonata",2015,1,0,0,0.693147180559945,"Insect"
"1462","Gomphus_flavipes","Odonata",2016,73,0,0,4.30406509320417,"Insect"
"1463","Gomphus_flavipes","Odonata",2017,15,0,0,2.77258872223978,"Insect"
"1464","Gomphus_flavipes","Odonata",2020,12,0,0,2.56494935746154,"Insect"
"1465","Gomphus_sp.","Odonata",2010,6,0,0,1.94591014905531,"Insect"
"1466","Gomphus_sp.","Odonata",2012,1,0,0,0.693147180559945,"Insect"
"1467","Gomphus_sp.","Odonata",2013,0,0,0,0,"Insect"
"1468","Gomphus_sp.","Odonata",2014,0,0,0,0,"Insect"
"1469","Gomphus_sp.","Odonata",2015,0,0,0,0,"Insect"
"1470","Gomphus_sp.","Odonata",2016,0,0,0,0,"Insect"
"1471","Gomphus_sp.","Odonata",2017,2,0,0,1.09861228866811,"Insect"
"1472","Gomphus_sp.","Odonata",2020,0,0,0,0,"Insect"
"1473","Gomphus_vulgatissimus","Odonata",2010,43,0,0,3.78418963391826,"Insect"
"1474","Gomphus_vulgatissimus","Odonata",2012,122,0,0,4.81218435537242,"Insect"
"1475","Gomphus_vulgatissimus","Odonata",2013,234,0.01,1,5.45958551414416,"Insect"
"1476","Gomphus_vulgatissimus","Odonata",2014,121,0,0,4.80402104473326,"Insect"
"1477","Gomphus_vulgatissimus","Odonata",2015,41,0,0,3.73766961828337,"Insect"
"1478","Gomphus_vulgatissimus","Odonata",2016,19,0,0,2.99573227355399,"Insect"
"1479","Gomphus_vulgatissimus","Odonata",2017,4,0,0,1.6094379124341,"Insect"
"1480","Gomphus_vulgatissimus","Odonata",2020,21,0,0,3.09104245335832,"Insect"
"1481","Grammotaulius_nigropunctatus","Trichoptera",2010,0,0,0,0,"EPT"
"1482","Grammotaulius_nigropunctatus","Trichoptera",2012,0,0,0,0,"EPT"
"1483","Grammotaulius_nigropunctatus","Trichoptera",2013,0,0,0,0,"EPT"
"1484","Grammotaulius_nigropunctatus","Trichoptera",2014,0,0,0,0,"EPT"
"1485","Grammotaulius_nigropunctatus","Trichoptera",2015,0,0,0,0,"EPT"
"1486","Grammotaulius_nigropunctatus","Trichoptera",2016,0,0,0,0,"EPT"
"1487","Grammotaulius_nigropunctatus","Trichoptera",2017,4,0,0,1.6094379124341,"EPT"
"1488","Grammotaulius_nigropunctatus","Trichoptera",2020,0,0,0,0,"EPT"
"1489","Gyraulus_albus","Gastropoda",2010,0,0,0,0,"Mollusc"
"1490","Gyraulus_albus","Gastropoda",2012,0,0,0,0,"Mollusc"
"1491","Gyraulus_albus","Gastropoda",2013,58,0,0,4.07753744390572,"Mollusc"
"1492","Gyraulus_albus","Gastropoda",2014,13,0,0,2.63905732961526,"Mollusc"
"1493","Gyraulus_albus","Gastropoda",2015,128,0,0,4.85981240436167,"Mollusc"
"1494","Gyraulus_albus","Gastropoda",2016,50,0,0,3.93182563272433,"Mollusc"
"1495","Gyraulus_albus","Gastropoda",2017,40,0,0,3.71357206670431,"Mollusc"
"1496","Gyraulus_albus","Gastropoda",2020,5,0,0,1.79175946922805,"Mollusc"
"1497","Gyraulus_crista","Gastropoda",2010,0,0,0,0,"Mollusc"
"1498","Gyraulus_crista","Gastropoda",2012,0,0,0,0,"Mollusc"
"1499","Gyraulus_crista","Gastropoda",2013,0,0,0,0,"Mollusc"
"1500","Gyraulus_crista","Gastropoda",2014,0,0,0,0,"Mollusc"
"1501","Gyraulus_crista","Gastropoda",2015,0,0,0,0,"Mollusc"
"1502","Gyraulus_crista","Gastropoda",2016,0,0,0,0,"Mollusc"
"1503","Gyraulus_crista","Gastropoda",2017,0,0,0,0,"Mollusc"
"1504","Gyraulus_crista","Gastropoda",2020,4,0,0,1.6094379124341,"Mollusc"
"1505","Gyraulus_riparius","Gastropoda",2010,0,0,0,0,"Mollusc"
"1506","Gyraulus_riparius","Gastropoda",2012,0,0,0,0,"Mollusc"
"1507","Gyraulus_riparius","Gastropoda",2013,0,0,0,0,"Mollusc"
"1508","Gyraulus_riparius","Gastropoda",2014,0,0,0,0,"Mollusc"
"1509","Gyraulus_riparius","Gastropoda",2015,0,0,0,0,"Mollusc"
"1510","Gyraulus_riparius","Gastropoda",2016,0,0,0,0,"Mollusc"
"1511","Gyraulus_riparius","Gastropoda",2017,0,0,0,0,"Mollusc"
"1512","Gyraulus_riparius","Gastropoda",2020,38,0,0,3.66356164612965,"Mollusc"
"1513","Gyraulus_rossmaessleri","Gastropoda",2010,0,0,0,0,"Mollusc"
"1514","Gyraulus_rossmaessleri","Gastropoda",2012,2,0,0,1.09861228866811,"Mollusc"
"1515","Gyraulus_rossmaessleri","Gastropoda",2013,0,0,0,0,"Mollusc"
"1516","Gyraulus_rossmaessleri","Gastropoda",2014,3,0,0,1.38629436111989,"Mollusc"
"1517","Gyraulus_rossmaessleri","Gastropoda",2015,2,0,0,1.09861228866811,"Mollusc"
"1518","Gyraulus_rossmaessleri","Gastropoda",2016,0,0,0,0,"Mollusc"
"1519","Gyraulus_rossmaessleri","Gastropoda",2017,0,0,0,0,"Mollusc"
"1520","Gyraulus_rossmaessleri","Gastropoda",2020,0,0,0,0,"Mollusc"
"1521","Gyraulus_sp.","Gastropoda",2010,140,0.01,1,4.94875989037817,"Mollusc"
"1522","Gyraulus_sp.","Gastropoda",2012,642,0.02,2,6.46614472423762,"Mollusc"
"1523","Gyraulus_sp.","Gastropoda",2013,209,0.01,1,5.34710753071747,"Mollusc"
"1524","Gyraulus_sp.","Gastropoda",2014,271,0.01,1,5.605802066296,"Mollusc"
"1525","Gyraulus_sp.","Gastropoda",2015,309,0.01,1,5.73657229747919,"Mollusc"
"1526","Gyraulus_sp.","Gastropoda",2016,627,0.02,2,6.4425401664682,"Mollusc"
"1527","Gyraulus_sp.","Gastropoda",2017,385,0.01,1,5.95583736946483,"Mollusc"
"1528","Gyraulus_sp.","Gastropoda",2020,14,0,0,2.70805020110221,"Mollusc"
"1529","Gyrinidae_Gen._sp._Ad.","Coleoptera",2010,0,0,0,0,"Insect"
"1530","Gyrinidae_Gen._sp._Ad.","Coleoptera",2012,0,0,0,0,"Insect"
"1531","Gyrinidae_Gen._sp._Ad.","Coleoptera",2013,35,0,0,3.58351893845611,"Insect"
"1532","Gyrinidae_Gen._sp._Ad.","Coleoptera",2014,15,0,0,2.77258872223978,"Insect"
"1533","Gyrinidae_Gen._sp._Ad.","Coleoptera",2015,21,0,0,3.09104245335832,"Insect"
"1534","Gyrinidae_Gen._sp._Ad.","Coleoptera",2016,21,0,0,3.09104245335832,"Insect"
"1535","Gyrinidae_Gen._sp._Ad.","Coleoptera",2017,41,0,0,3.73766961828337,"Insect"
"1536","Gyrinidae_Gen._sp._Ad.","Coleoptera",2020,14,0,0,2.70805020110221,"Insect"
"1537","Gyrinus_aeratus_Ad.","Coleoptera",2010,0,0,0,0,"Insect"
"1538","Gyrinus_aeratus_Ad.","Coleoptera",2012,0,0,0,0,"Insect"
"1539","Gyrinus_aeratus_Ad.","Coleoptera",2013,0,0,0,0,"Insect"
"1540","Gyrinus_aeratus_Ad.","Coleoptera",2014,0,0,0,0,"Insect"
"1541","Gyrinus_aeratus_Ad.","Coleoptera",2015,0,0,0,0,"Insect"
"1542","Gyrinus_aeratus_Ad.","Coleoptera",2016,0,0,0,0,"Insect"
"1543","Gyrinus_aeratus_Ad.","Coleoptera",2017,0,0,0,0,"Insect"
"1544","Gyrinus_aeratus_Ad.","Coleoptera",2020,3,0,0,1.38629436111989,"Insect"
"1545","Gyrinus_minutus_Ad.","Coleoptera",2010,0,0,0,0,"Insect"
"1546","Gyrinus_minutus_Ad.","Coleoptera",2012,0,0,0,0,"Insect"
"1547","Gyrinus_minutus_Ad.","Coleoptera",2013,4,0,0,1.6094379124341,"Insect"
"1548","Gyrinus_minutus_Ad.","Coleoptera",2014,0,0,0,0,"Insect"
"1549","Gyrinus_minutus_Ad.","Coleoptera",2015,0,0,0,0,"Insect"
"1550","Gyrinus_minutus_Ad.","Coleoptera",2016,0,0,0,0,"Insect"
"1551","Gyrinus_minutus_Ad.","Coleoptera",2017,0,0,0,0,"Insect"
"1552","Gyrinus_minutus_Ad.","Coleoptera",2020,0,0,0,0,"Insect"
"1553","Gyrinus_natator_Ad.","Coleoptera",2010,0,0,0,0,"Insect"
"1554","Gyrinus_natator_Ad.","Coleoptera",2012,0,0,0,0,"Insect"
"1555","Gyrinus_natator_Ad.","Coleoptera",2013,0,0,0,0,"Insect"
"1556","Gyrinus_natator_Ad.","Coleoptera",2014,3,0,0,1.38629436111989,"Insect"
"1557","Gyrinus_natator_Ad.","Coleoptera",2015,0,0,0,0,"Insect"
"1558","Gyrinus_natator_Ad.","Coleoptera",2016,0,0,0,0,"Insect"
"1559","Gyrinus_natator_Ad.","Coleoptera",2017,0,0,0,0,"Insect"
"1560","Gyrinus_natator_Ad.","Coleoptera",2020,0,0,0,0,"Insect"
"1561","Gyrinus_paykulli_Ad.","Coleoptera",2010,0,0,0,0,"Insect"
"1562","Gyrinus_paykulli_Ad.","Coleoptera",2012,1,0,0,0.693147180559945,"Insect"
"1563","Gyrinus_paykulli_Ad.","Coleoptera",2013,0,0,0,0,"Insect"
"1564","Gyrinus_paykulli_Ad.","Coleoptera",2014,0,0,0,0,"Insect"
"1565","Gyrinus_paykulli_Ad.","Coleoptera",2015,0,0,0,0,"Insect"
"1566","Gyrinus_paykulli_Ad.","Coleoptera",2016,0,0,0,0,"Insect"
"1567","Gyrinus_paykulli_Ad.","Coleoptera",2017,0,0,0,0,"Insect"
"1568","Gyrinus_paykulli_Ad.","Coleoptera",2020,0,0,0,0,"Insect"
"1569","Gyrinus_sp._Ad.","Coleoptera",2010,110,0.01,1,4.70953020131233,"Insect"
"1570","Gyrinus_sp._Ad.","Coleoptera",2012,66,0,0,4.20469261939097,"Insect"
"1571","Gyrinus_sp._Ad.","Coleoptera",2013,143,0,0,4.969813299576,"Insect"
"1572","Gyrinus_sp._Ad.","Coleoptera",2014,273,0.01,1,5.61312810638807,"Insect"
"1573","Gyrinus_sp._Ad.","Coleoptera",2015,166,0.01,1,5.11799381241676,"Insect"
"1574","Gyrinus_sp._Ad.","Coleoptera",2016,41,0,0,3.73766961828337,"Insect"
"1575","Gyrinus_sp._Ad.","Coleoptera",2017,33,0,0,3.52636052461616,"Insect"
"1576","Gyrinus_sp._Ad.","Coleoptera",2020,17,0,0,2.89037175789616,"Insect"
"1577","Habrophlebia_fusca","Ephemeroptera",2010,0,0,0,0,"Ephemeroptera"
"1578","Habrophlebia_fusca","Ephemeroptera",2012,113,0,0,4.7361984483945,"Ephemeroptera"
"1579","Habrophlebia_fusca","Ephemeroptera",2013,0,0,0,0,"Ephemeroptera"
"1580","Habrophlebia_fusca","Ephemeroptera",2014,0,0,0,0,"Ephemeroptera"
"1581","Habrophlebia_fusca","Ephemeroptera",2015,76,0,0,4.34380542185368,"Ephemeroptera"
"1582","Habrophlebia_fusca","Ephemeroptera",2016,14,0,0,2.70805020110221,"Ephemeroptera"
"1583","Habrophlebia_fusca","Ephemeroptera",2017,16,0,0,2.83321334405622,"Ephemeroptera"
"1584","Habrophlebia_fusca","Ephemeroptera",2020,1,0,0,0.693147180559945,"Ephemeroptera"
"1585","Habrophlebia_lauta","Ephemeroptera",2010,0,0,0,0,"Ephemeroptera"
"1586","Habrophlebia_lauta","Ephemeroptera",2012,20,0,0,3.04452243772342,"Ephemeroptera"
"1587","Habrophlebia_lauta","Ephemeroptera",2013,0,0,0,0,"Ephemeroptera"
"1588","Habrophlebia_lauta","Ephemeroptera",2014,0,0,0,0,"Ephemeroptera"
"1589","Habrophlebia_lauta","Ephemeroptera",2015,31,0,0,3.46573590279973,"Ephemeroptera"
"1590","Habrophlebia_lauta","Ephemeroptera",2016,0,0,0,0,"Ephemeroptera"
"1591","Habrophlebia_lauta","Ephemeroptera",2017,3,0,0,1.38629436111989,"Ephemeroptera"
"1592","Habrophlebia_lauta","Ephemeroptera",2020,0,0,0,0,"Ephemeroptera"
"1593","Haemopis_sanguisuga","Hirudinea",2010,0,0,0,0,"Annelid"
"1594","Haemopis_sanguisuga","Hirudinea",2012,0,0,0,0,"Annelid"
"1595","Haemopis_sanguisuga","Hirudinea",2013,2,0,0,1.09861228866811,"Annelid"
"1596","Haemopis_sanguisuga","Hirudinea",2014,1,0,0,0.693147180559945,"Annelid"
"1597","Haemopis_sanguisuga","Hirudinea",2015,0,0,0,0,"Annelid"
"1598","Haemopis_sanguisuga","Hirudinea",2016,4,0,0,1.6094379124341,"Annelid"
"1599","Haemopis_sanguisuga","Hirudinea",2017,0,0,0,0,"Annelid"
"1600","Haemopis_sanguisuga","Hirudinea",2020,0,0,0,0,"Annelid"
"1601","Haemopis_sp.","Hirudinea",2010,0,0,0,0,"Annelid"
"1602","Haemopis_sp.","Hirudinea",2012,0,0,0,0,"Annelid"
"1603","Haemopis_sp.","Hirudinea",2013,0,0,0,0,"Annelid"
"1604","Haemopis_sp.","Hirudinea",2014,0,0,0,0,"Annelid"
"1605","Haemopis_sp.","Hirudinea",2015,3,0,0,1.38629436111989,"Annelid"
"1606","Haemopis_sp.","Hirudinea",2016,0,0,0,0,"Annelid"
"1607","Haemopis_sp.","Hirudinea",2017,0,0,0,0,"Annelid"
"1608","Haemopis_sp.","Hirudinea",2020,0,0,0,0,"Annelid"
"1609","Halesus_digitatus_ssp.","Trichoptera",2010,0,0,0,0,"EPT"
"1610","Halesus_digitatus_ssp.","Trichoptera",2012,0,0,0,0,"EPT"
"1611","Halesus_digitatus_ssp.","Trichoptera",2013,28,0,0,3.36729582998647,"EPT"
"1612","Halesus_digitatus_ssp.","Trichoptera",2014,2,0,0,1.09861228866811,"EPT"
"1613","Halesus_digitatus_ssp.","Trichoptera",2015,0,0,0,0,"EPT"
"1614","Halesus_digitatus_ssp.","Trichoptera",2016,0,0,0,0,"EPT"
"1615","Halesus_digitatus_ssp.","Trichoptera",2017,32,0,0,3.49650756146648,"EPT"
"1616","Halesus_digitatus_ssp.","Trichoptera",2020,0,0,0,0,"EPT"
"1617","Halesus_radiatus","Trichoptera",2010,31,0,0,3.46573590279973,"EPT"
"1618","Halesus_radiatus","Trichoptera",2012,58,0,0,4.07753744390572,"EPT"
"1619","Halesus_radiatus","Trichoptera",2013,48,0,0,3.89182029811063,"EPT"
"1620","Halesus_radiatus","Trichoptera",2014,11,0,0,2.484906649788,"EPT"
"1621","Halesus_radiatus","Trichoptera",2015,11,0,0,2.484906649788,"EPT"
"1622","Halesus_radiatus","Trichoptera",2016,11,0,0,2.484906649788,"EPT"
"1623","Halesus_radiatus","Trichoptera",2017,44,0,0,3.80666248977032,"EPT"
"1624","Halesus_radiatus","Trichoptera",2020,0,0,0,0,"EPT"
"1625","Halesus_sp.","Trichoptera",2010,0,0,0,0,"EPT"
"1626","Halesus_sp.","Trichoptera",2012,0,0,0,0,"EPT"
"1627","Halesus_sp.","Trichoptera",2013,0,0,0,0,"EPT"
"1628","Halesus_sp.","Trichoptera",2014,0,0,0,0,"EPT"
"1629","Halesus_sp.","Trichoptera",2015,0,0,0,0,"EPT"
"1630","Halesus_sp.","Trichoptera",2016,0,0,0,0,"EPT"
"1631","Halesus_sp.","Trichoptera",2017,20,0,0,3.04452243772342,"EPT"
"1632","Halesus_sp.","Trichoptera",2020,0,0,0,0,"EPT"
