sample_id,site_id,site_code,date,day,month,year,trait,modality,CWM
LTR1348_2012_3.10.2012,LTR1348,LTR1348_2012,3.10.2012,3,10,2012,tachfood,tachfood_dag1,0.011958464
LTR1348_2012_3.10.2012,LTR1348,LTR1348_2012,3.10.2012,3,10,2012,tachfood,tachfood_lmic,0.078752435
LTR1348_2012_3.10.2012,LTR1348,LTR1348_2012,3.10.2012,3,10,2012,tachfood,tachfood_lmac,0.048023709
LTR1348_2012_3.10.2012,LTR1348,LTR1348_2012,3.10.2012,3,10,2012,tachfood,tachfood_vert,0
LTR1348_2012_3.10.2012,LTR1348,LTR1348_2012,3.10.2012,3,10,2012,tachlifedur,tachlifedur_less1,0.628660854
LTR1348_2012_3.10.2012,LTR1348,LTR1348_2012,3.10.2012,3,10,2012,tachlifedur,tachlifedur_gr1,0.371339146
LTR1348_2012_3.10.2012,LTR1348,LTR1348_2012,3.10.2012,3,10,2012,tachloco,tachloco_flr,0.015202325
LTR1348_2012_3.10.2012,LTR1348,LTR1348_2012,3.10.2012,3,10,2012,tachloco,tachloco_ssw,0.011904762
LTR1348_2012_3.10.2012,LTR1348,LTR1348_2012,3.10.2012,3,10,2012,tachloco,tachloco_wsw,0.065655041
LTR1348_2012_3.10.2012,LTR1348,LTR1348_2012,3.10.2012,3,10,2012,tachloco,tachloco_crw,0.482076986
LTR1348_2012_3.10.2012,LTR1348,LTR1348_2012,3.10.2012,3,10,2012,tachloco,tachloco_bur,0.157699581
LTR1348_2012_3.10.2012,LTR1348,LTR1348_2012,3.10.2012,3,10,2012,tachloco,tachloco_int,0.105303773
LTR1348_2012_3.10.2012,LTR1348,LTR1348_2012,3.10.2012,3,10,2012,tachloco,tachloco_tat,0.160763201
LTR1348_2012_3.10.2012,LTR1348,LTR1348_2012,3.10.2012,3,10,2012,tachloco,tachloco_pat,0.001394331
LTR1348_2012_3.10.2012,LTR1348,LTR1348_2012,3.10.2012,3,10,2012,tachsize,tachsize_less0.25,0.006193002
LTR1348_2012_3.10.2012,LTR1348,LTR1348_2012,3.10.2012,3,10,2012,tachsize,tachsize_0.25to0.5,0.152877656
LTR1348_2012_3.10.2012,LTR1348,LTR1348_2012,3.10.2012,3,10,2012,tachsize,tachsize_0.5to1,0.377054753
LTR1348_2012_3.10.2012,LTR1348,LTR1348_2012,3.10.2012,3,10,2012,tachsize,tachsize_1to2,0.367985478
LTR1348_2012_3.10.2012,LTR1348,LTR1348_2012,3.10.2012,3,10,2012,tachsize,tachsize_2to4,0.072373509
LTR1348_2012_3.10.2012,LTR1348,LTR1348_2012,3.10.2012,3,10,2012,tachsize,tachsize_4to8,0.016761092
LTR1348_2012_3.10.2012,LTR1348,LTR1348_2012,3.10.2012,3,10,2012,tachsize,tachsize_gr8,0.006754511
LTR1348_2012_3.10.2012,LTR1348,LTR1348_2012,3.10.2012,3,10,2012,tachrepcyc,tachrepcyc_less1,0.0635759
LTR1348_2012_3.10.2012,LTR1348,LTR1348_2012,3.10.2012,3,10,2012,tachrepcyc,tachrepcyc_one,0.720826068
LTR1348_2012_3.10.2012,LTR1348,LTR1348_2012,3.10.2012,3,10,2012,tachrepcyc,tachrepcyc_gr1,0.215598033
LTR1348_2012_3.10.2012,LTR1348,LTR1348_2012,3.10.2012,3,10,2012,tachrepro,tachrepro_ovo,0.114799911
LTR1348_2012_3.10.2012,LTR1348,LTR1348_2012,3.10.2012,3,10,2012,tachrepro,tachrepro_fie,0.037160519
LTR1348_2012_3.10.2012,LTR1348,LTR1348_2012,3.10.2012,3,10,2012,tachrepro,tachrepro_cie,0.202056114
LTR1348_2012_3.10.2012,LTR1348,LTR1348_2012,3.10.2012,3,10,2012,tachrepro,tachrepro_fic,0.581194724
LTR1348_2012_3.10.2012,LTR1348,LTR1348_2012,3.10.2012,3,10,2012,tachrepro,tachrepro_frc,0.01676727
LTR1348_2012_3.10.2012,LTR1348,LTR1348_2012,3.10.2012,3,10,2012,tachrepro,tachrepro_vec,0
LTR1348_2012_3.10.2012,LTR1348,LTR1348_2012,3.10.2012,3,10,2012,tachrepro,tachrepro_tec,0.005633803
LTR1348_2012_3.10.2012,LTR1348,LTR1348_2012,3.10.2012,3,10,2012,tachrepro,tachrepro_ase,0.042387659
LTR1348_2012_3.10.2012,LTR1348,LTR1348_2012,3.10.2012,3,10,2012,tachresist,tachresist_egg,0.070925553
LTR1348_2012_3.10.2012,LTR1348,LTR1348_2012,3.10.2012,3,10,2012,tachresist,tachresist_coc,0.075567128
LTR1348_2012_3.10.2012,LTR1348,LTR1348_2012,3.10.2012,3,10,2012,tachresist,tachresist_hou,0
LTR1348_2012_3.10.2012,LTR1348,LTR1348_2012,3.10.2012,3,10,2012,tachresist,tachresist_did,0.235006867
LTR1348_2012_3.10.2012,LTR1348,LTR1348_2012,3.10.2012,3,10,2012,tachresist,tachresist_non,0.618500452
LTR1348_2012_3.10.2012,LTR1348,LTR1348_2012,3.10.2012,3,10,2012,tachrespir,tachrespir_teg,0.499262515
LTR1348_2012_3.10.2012,LTR1348,LTR1348_2012,3.10.2012,3,10,2012,tachrespir,tachrespir_gil,0.44666703
LTR1348_2012_3.10.2012,LTR1348,LTR1348_2012,3.10.2012,3,10,2012,tachrespir,tachrespir_pls,0.044569001
LTR1348_2012_3.10.2012,LTR1348,LTR1348_2012,3.10.2012,3,10,2012,tachrespir,tachrespir_spi,0.009501453
LTR1348_2012_3.10.2012,LTR1348,LTR1348_2012,3.10.2012,3,10,2012,tachrespir,tachrespir_ves,0
LTR1348_2013_10.10.2013,LTR1348,LTR1348_2013,10.10.2013,10,10,2013,tachaqua,tachaqua_egg,0.370892878
LTR1348_2013_10.10.2013,LTR1348,LTR1348_2013,10.10.2013,10,10,2013,tachaqua,tachaqua_larva,0.394049353
LTR1348_2013_10.10.2013,LTR1348,LTR1348_2013,10.10.2013,10,10,2013,tachaqua,tachaqua_nymph,0.158947842
LTR1348_2013_10.10.2013,LTR1348,LTR1348_2013,10.10.2013,10,10,2013,tachaqua,tachaqua_adult,0.076109927
LTR1348_2013_10.10.2013,LTR1348,LTR1348_2013,10.10.2013,10,10,2013,tachdisp,tachdisp_aquapass,0.303378532
LTR1348_2013_10.10.2013,LTR1348,LTR1348_2013,10.10.2013,10,10,2013,tachdisp,tachdisp_aquaact,0.254176476
LTR1348_2013_10.10.2013,LTR1348,LTR1348_2013,10.10.2013,10,10,2013,tachdisp,tachdisp_aerpass,0.16868663
LTR1348_2013_10.10.2013,LTR1348,LTR1348_2013,10.10.2013,10,10,2013,tachdisp,tachdisp_aeract,0.273758362
LTR1348_2013_10.10.2013,LTR1348,LTR1348_2013,10.10.2013,10,10,2013,tachfeed,tachfeed_abs,0.005876487
LTR1348_2013_10.10.2013,LTR1348,LTR1348_2013,10.10.2013,10,10,2013,tachfeed,tachfeed_dpf,0.117112403
LTR1348_2013_10.10.2013,LTR1348,LTR1348_2013,10.10.2013,10,10,2013,tachfeed,tachfeed_shr,0.294811843
LTR1348_2013_10.10.2013,LTR1348,LTR1348_2013,10.10.2013,10,10,2013,tachfeed,tachfeed_scr,0.131918981
LTR1348_2013_10.10.2013,LTR1348,LTR1348_2013,10.10.2013,10,10,2013,tachfeed,tachfeed_fif,0.16427435
LTR1348_2013_10.10.2013,LTR1348,LTR1348_2013,10.10.2013,10,10,2013,tachfeed,tachfeed_pie,0.150629496
LTR1348_2013_10.10.2013,LTR1348,LTR1348_2013,10.10.2013,10,10,2013,tachfeed,tachfeed_pre,0.129704055
LTR1348_2013_10.10.2013,LTR1348,LTR1348_2013,10.10.2013,10,10,2013,tachfeed,tachfeed_par,0.005672385
LTR1348_2013_10.10.2013,LTR1348,LTR1348_2013,10.10.2013,10,10,2013,tachfood,tachfood_mior,0.012489259
LTR1348_2013_10.10.2013,LTR1348,LTR1348_2013,10.10.2013,10,10,2013,tachfood,tachfood_detl1,0.228428037
LTR1348_2013_10.10.2013,LTR1348,LTR1348_2013,10.10.2013,10,10,2013,tachfood,tachfood_dpg1,0.157020552
LTR1348_2013_10.10.2013,LTR1348,LTR1348_2013,10.10.2013,10,10,2013,tachfood,tachfood_limi,0.168385316
LTR1348_2013_10.10.2013,LTR1348,LTR1348_2013,10.10.2013,10,10,2013,tachfood,tachfood_lima,0.131158385
LTR1348_2013_10.10.2013,LTR1348,LTR1348_2013,10.10.2013,10,10,2013,tachfood,tachfood_dag1,0.011631279
LTR1348_2013_10.10.2013,LTR1348,LTR1348_2013,10.10.2013,10,10,2013,tachfood,tachfood_lmic,0.090737092
LTR1348_2013_10.10.2013,LTR1348,LTR1348_2013,10.10.2013,10,10,2013,tachfood,tachfood_lmac,0.189718424
LTR1348_2013_10.10.2013,LTR1348,LTR1348_2013,10.10.2013,10,10,2013,tachfood,tachfood_vert,0.010431655
LTR1348_2013_10.10.2013,LTR1348,LTR1348_2013,10.10.2013,10,10,2013,tachlifedur,tachlifedur_less1,0.575179856
LTR1348_2013_10.10.2013,LTR1348,LTR1348_2013,10.10.2013,10,10,2013,tachlifedur,tachlifedur_gr1,0.424820144
LTR1348_2013_10.10.2013,LTR1348,LTR1348_2013,10.10.2013,10,10,2013,tachloco,tachloco_flr,0.006509078
LTR1348_2013_10.10.2013,LTR1348,LTR1348_2013,10.10.2013,10,10,2013,tachloco,tachloco_ssw,0.000899281
LTR1348_2013_10.10.2013,LTR1348,LTR1348_2013,10.10.2013,10,10,2013,tachloco,tachloco_wsw,0.118944844
LTR1348_2013_10.10.2013,LTR1348,LTR1348_2013,10.10.2013,10,10,2013,tachloco,tachloco_crw,0.454492121
LTR1348_2013_10.10.2013,LTR1348,LTR1348_2013,10.10.2013,10,10,2013,tachloco,tachloco_bur,0.180703896
LTR1348_2013_10.10.2013,LTR1348,LTR1348_2013,10.10.2013,10,10,2013,tachloco,tachloco_int,0.075497534
LTR1348_2013_10.10.2013,LTR1348,LTR1348_2013,10.10.2013,10,10,2013,tachloco,tachloco_tat,0.162172292
LTR1348_2013_10.10.2013,LTR1348,LTR1348_2013,10.10.2013,10,10,2013,tachloco,tachloco_pat,0.000780954
LTR1348_2013_10.10.2013,LTR1348,LTR1348_2013,10.10.2013,10,10,2013,tachsize,tachsize_less0.25,0.021004625
LTR1348_2013_10.10.2013,LTR1348,LTR1348_2013,10.10.2013,10,10,2013,tachsize,tachsize_0.25to0.5,0.143007023
LTR1348_2013_10.10.2013,LTR1348,LTR1348_2013,10.10.2013,10,10,2013,tachsize,tachsize_0.5to1,0.376199041
LTR1348_2013_10.10.2013,LTR1348,LTR1348_2013,10.10.2013,10,10,2013,tachsize,tachsize_1to2,0.264735355
LTR1348_2013_10.10.2013,LTR1348,LTR1348_2013,10.10.2013,10,10,2013,tachsize,tachsize_2to4,0.177094039
LTR1348_2013_10.10.2013,LTR1348,LTR1348_2013,10.10.2013,10,10,2013,tachsize,tachsize_4to8,0.014491264
LTR1348_2013_10.10.2013,LTR1348,LTR1348_2013,10.10.2013,10,10,2013,tachsize,tachsize_gr8,0.003468654
LTR1348_2013_10.10.2013,LTR1348,LTR1348_2013,10.10.2013,10,10,2013,tachrepcyc,tachrepcyc_less1,0.222182254
LTR1348_2013_10.10.2013,LTR1348,LTR1348_2013,10.10.2013,10,10,2013,tachrepcyc,tachrepcyc_one,0.502925659
LTR1348_2013_10.10.2013,LTR1348,LTR1348_2013,10.10.2013,10,10,2013,tachrepcyc,tachrepcyc_gr1,0.274892086
LTR1348_2013_10.10.2013,LTR1348,LTR1348_2013,10.10.2013,10,10,2013,tachrepro,tachrepro_ovo,0.076139089
LTR1348_2013_10.10.2013,LTR1348,LTR1348_2013,10.10.2013,10,10,2013,tachrepro,tachrepro_fie,0.031411271
LTR1348_2013_10.10.2013,LTR1348,LTR1348_2013,10.10.2013,10,10,2013,tachrepro,tachrepro_cie,0.254089928
LTR1348_2013_10.10.2013,LTR1348,LTR1348_2013,10.10.2013,10,10,2013,tachrepro,tachrepro_fic,0.512580336
LTR1348_2013_10.10.2013,LTR1348,LTR1348_2013,10.10.2013,10,10,2013,tachrepro,tachrepro_frc,0.056235012
LTR1348_2013_10.10.2013,LTR1348,LTR1348_2013,10.10.2013,10,10,2013,tachrepro,tachrepro_vec,0.037410072
LTR1348_2013_10.10.2013,LTR1348,LTR1348_2013,10.10.2013,10,10,2013,tachrepro,tachrepro_tec,0.008393285
LTR1348_2013_10.10.2013,LTR1348,LTR1348_2013,10.10.2013,10,10,2013,tachrepro,tachrepro_ase,0.023741007
LTR1348_2013_10.10.2013,LTR1348,LTR1348_2013,10.10.2013,10,10,2013,tachresist,tachresist_egg,0.122841727
LTR1348_2013_10.10.2013,LTR1348,LTR1348_2013,10.10.2013,10,10,2013,tachresist,tachresist_coc,0.055586119
LTR1348_2013_10.10.2013,LTR1348,LTR1348_2013,10.10.2013,10,10,2013,tachresist,tachresist_hou,0
LTR1348_2013_10.10.2013,LTR1348,LTR1348_2013,10.10.2013,10,10,2013,tachresist,tachresist_did,0.249974306
LTR1348_2013_10.10.2013,LTR1348,LTR1348_2013,10.10.2013,10,10,2013,tachresist,tachresist_non,0.571597848
LTR1348_2013_10.10.2013,LTR1348,LTR1348_2013,10.10.2013,10,10,2013,tachrespir,tachrespir_teg,0.57990216
LTR1348_2013_10.10.2013,LTR1348,LTR1348_2013,10.10.2013,10,10,2013,tachrespir,tachrespir_gil,0.33846769
LTR1348_2013_10.10.2013,LTR1348,LTR1348_2013,10.10.2013,10,10,2013,tachrespir,tachrespir_pls,0.025779376
LTR1348_2013_10.10.2013,LTR1348,LTR1348_2013,10.10.2013,10,10,2013,tachrespir,tachrespir_spi,0.055850774
LTR1348_2013_10.10.2013,LTR1348,LTR1348_2013,10.10.2013,10,10,2013,tachrespir,tachrespir_ves,0
LTR1348_2014_9.10.2014,LTR1348,LTR1348_2014,9.10.2014,9,10,2014,tachaqua,tachaqua_egg,0.407344633
LTR1348_2014_9.10.2014,LTR1348,LTR1348_2014,9.10.2014,9,10,2014,tachaqua,tachaqua_larva,0.415254237
LTR1348_2014_9.10.2014,LTR1348,LTR1348_2014,9.10.2014,9,10,2014,tachaqua,tachaqua_nymph,0.026365348
LTR1348_2014_9.10.2014,LTR1348,LTR1348_2014,9.10.2014,9,10,2014,tachaqua,tachaqua_adult,0.151035782
LTR1348_2014_9.10.2014,LTR1348,LTR1348_2014,9.10.2014,9,10,2014,tachdisp,tachdisp_aquapass,0.358824321
LTR1348_2014_9.10.2014,LTR1348,LTR1348_2014,9.10.2014,9,10,2014,tachdisp,tachdisp_aquaact,0.222710968
LTR1348_2014_9.10.2014,LTR1348,LTR1348_2014,9.10.2014,9,10,2014,tachdisp,tachdisp_aerpass,0.04171599
LTR1348_2014_9.10.2014,LTR1348,LTR1348_2014,9.10.2014,9,10,2014,tachdisp,tachdisp_aeract,0.376748722
LTR1348_2014_9.10.2014,LTR1348,LTR1348_2014,9.10.2014,9,10,2014,tachfeed,tachfeed_abs,0
LTR1348_2014_9.10.2014,LTR1348,LTR1348_2014,9.10.2014,9,10,2014,tachfeed,tachfeed_dpf,0.042134419
LTR1348_2014_9.10.2014,LTR1348,LTR1348_2014,9.10.2014,9,10,2014,tachfeed,tachfeed_shr,0.222159855
LTR1348_2014_9.10.2014,LTR1348,LTR1348_2014,9.10.2014,9,10,2014,tachfeed,tachfeed_scr,0.360725903
LTR1348_2014_9.10.2014,LTR1348,LTR1348_2014,9.10.2014,9,10,2014,tachfeed,tachfeed_fif,0.068220339
LTR1348_2014_9.10.2014,LTR1348,LTR1348_2014,9.10.2014,9,10,2014,tachfeed,tachfeed_pie,0.138418079
LTR1348_2014_9.10.2014,LTR1348,LTR1348_2014,9.10.2014,9,10,2014,tachfeed,tachfeed_pre,0.168341404
LTR1348_2014_9.10.2014,LTR1348,LTR1348_2014,9.10.2014,9,10,2014,tachfeed,tachfeed_par,0
LTR1348_2014_9.10.2014,LTR1348,LTR1348_2014,9.10.2014,9,10,2014,tachfood,tachfood_mior,0.001587829
LTR1348_2014_9.10.2014,LTR1348,LTR1348_2014,9.10.2014,9,10,2014,tachfood,tachfood_detl1,0.183459798
LTR1348_2014_9.10.2014,LTR1348,LTR1348_2014,9.10.2014,9,10,2014,tachfood,tachfood_dpg1,0.074931855
LTR1348_2014_9.10.2014,LTR1348,LTR1348_2014,9.10.2014,9,10,2014,tachfood,tachfood_limi,0.378504845
LTR1348_2014_9.10.2014,LTR1348,LTR1348_2014,9.10.2014,9,10,2014,tachfood,tachfood_lima,0.025530166
LTR1348_2014_9.10.2014,LTR1348,LTR1348_2014,9.10.2014,9,10,2014,tachfood,tachfood_dag1,0.004896586
LTR1348_2014_9.10.2014,LTR1348,LTR1348_2014,9.10.2014,9,10,2014,tachfood,tachfood_lmic,0.041702773
LTR1348_2014_9.10.2014,LTR1348,LTR1348_2014,9.10.2014,9,10,2014,tachfood,tachfood_lmac,0.288256204
LTR1348_2014_9.10.2014,LTR1348,LTR1348_2014,9.10.2014,9,10,2014,tachfood,tachfood_vert,0.001129944
LTR1348_2014_9.10.2014,LTR1348,LTR1348_2014,9.10.2014,9,10,2014,tachlifedur,tachlifedur_less1,0.309698682
LTR1348_2014_9.10.2014,LTR1348,LTR1348_2014,9.10.2014,9,10,2014,tachlifedur,tachlifedur_gr1,0.690301318
LTR1348_2014_9.10.2014,LTR1348,LTR1348_2014,9.10.2014,9,10,2014,tachloco,tachloco_flr,0.067662093
LTR1348_2014_9.10.2014,LTR1348,LTR1348_2014,9.10.2014,9,10,2014,tachloco,tachloco_ssw,0.001412429
LTR1348_2014_9.10.2014,LTR1348,LTR1348_2014,9.10.2014,9,10,2014,tachloco,tachloco_wsw,0.055669895
LTR1348_2014_9.10.2014,LTR1348,LTR1348_2014,9.10.2014,9,10,2014,tachloco,tachloco_crw,0.525686037
LTR1348_2014_9.10.2014,LTR1348,LTR1348_2014,9.10.2014,9,10,2014,tachloco,tachloco_bur,0.248190745
LTR1348_2014_9.10.2014,LTR1348,LTR1348_2014,9.10.2014,9,10,2014,tachloco,tachloco_int,0.070574388
LTR1348_2014_9.10.2014,LTR1348,LTR1348_2014,9.10.2014,9,10,2014,tachloco,tachloco_tat,0.029862793
LTR1348_2014_9.10.2014,LTR1348,LTR1348_2014,9.10.2014,9,10,2014,tachloco,tachloco_pat,0.00094162
LTR1348_2014_9.10.2014,LTR1348,LTR1348_2014,9.10.2014,9,10,2014,tachsize,tachsize_less0.25,0
LTR1348_2014_9.10.2014,LTR1348,LTR1348_2014,9.10.2014,9,10,2014,tachsize,tachsize_0.25to0.5,0.127118644
LTR1348_2014_9.10.2014,LTR1348,LTR1348_2014,9.10.2014,9,10,2014,tachsize,tachsize_0.5to1,0.460240113
LTR1348_2014_9.10.2014,LTR1348,LTR1348_2014,9.10.2014,9,10,2014,tachsize,tachsize_1to2,0.150211864
LTR1348_2014_9.10.2014,LTR1348,LTR1348_2014,9.10.2014,9,10,2014,tachsize,tachsize_2to4,0.253954802
LTR1348_2014_9.10.2014,LTR1348,LTR1348_2014,9.10.2014,9,10,2014,tachsize,tachsize_4to8,0.008474576
LTR1348_2014_9.10.2014,LTR1348,LTR1348_2014,9.10.2014,9,10,2014,tachsize,tachsize_gr8,0
LTR1348_2014_9.10.2014,LTR1348,LTR1348_2014,9.10.2014,9,10,2014,tachrepcyc,tachrepcyc_less1,0.243785311
LTR1348_2014_9.10.2014,LTR1348,LTR1348_2014,9.10.2014,9,10,2014,tachrepcyc,tachrepcyc_one,0.719585687
LTR1348_2014_9.10.2014,LTR1348,LTR1348_2014,9.10.2014,9,10,2014,tachrepcyc,tachrepcyc_gr1,0.036629002
LTR1348_2014_9.10.2014,LTR1348,LTR1348_2014,9.10.2014,9,10,2014,tachrepro,tachrepro_ovo,0.005649718
LTR1348_2014_9.10.2014,LTR1348,LTR1348_2014,9.10.2014,9,10,2014,tachrepro,tachrepro_fie,0.047626127
LTR1348_2014_9.10.2014,LTR1348,LTR1348_2014,9.10.2014,9,10,2014,tachrepro,tachrepro_cie,0.377143424
LTR1348_2014_9.10.2014,LTR1348,LTR1348_2014,9.10.2014,9,10,2014,tachrepro,tachrepro_fic,0.542744573
LTR1348_2014_9.10.2014,LTR1348,LTR1348_2014,9.10.2014,9,10,2014,tachrepro,tachrepro_frc,0.001412429
LTR1348_2014_9.10.2014,LTR1348,LTR1348_2014,9.10.2014,9,10,2014,tachrepro,tachrepro_vec,0.005649718
LTR1348_2014_9.10.2014,LTR1348,LTR1348_2014,9.10.2014,9,10,2014,tachrepro,tachrepro_tec,0.019774011
LTR1348_2014_9.10.2014,LTR1348,LTR1348_2014,9.10.2014,9,10,2014,tachrepro,tachrepro_ase,0
LTR1348_2014_9.10.2014,LTR1348,LTR1348_2014,9.10.2014,9,10,2014,tachresist,tachresist_egg,0.194538606
LTR1348_2014_9.10.2014,LTR1348,LTR1348_2014,9.10.2014,9,10,2014,tachresist,tachresist_coc,0.005649718
LTR1348_2014_9.10.2014,LTR1348,LTR1348_2014,9.10.2014,9,10,2014,tachresist,tachresist_hou,0
LTR1348_2014_9.10.2014,LTR1348,LTR1348_2014,9.10.2014,9,10,2014,tachresist,tachresist_did,0.219256121
LTR1348_2014_9.10.2014,LTR1348,LTR1348_2014,9.10.2014,9,10,2014,tachresist,tachresist_non,0.580555556
LTR1348_2014_9.10.2014,LTR1348,LTR1348_2014,9.10.2014,9,10,2014,tachrespir,tachrespir_teg,0.276419155
LTR1348_2014_9.10.2014,LTR1348,LTR1348_2014,9.10.2014,9,10,2014,tachrespir,tachrespir_gil,0.462684961
LTR1348_2014_9.10.2014,LTR1348,LTR1348_2014,9.10.2014,9,10,2014,tachrespir,tachrespir_pls,0.211460856
LTR1348_2014_9.10.2014,LTR1348,LTR1348_2014,9.10.2014,9,10,2014,tachrespir,tachrespir_spi,0.049435028
LTR1348_2014_9.10.2014,LTR1348,LTR1348_2014,9.10.2014,9,10,2014,tachrespir,tachrespir_ves,0
LTR1348_2015_1.10.2015,LTR1348,LTR1348_2015,1.10.2015,1,10,2015,tachaqua,tachaqua_egg,0.340759076
LTR1348_2015_1.10.2015,LTR1348,LTR1348_2015,1.10.2015,1,10,2015,tachaqua,tachaqua_larva,0.400275028
LTR1348_2015_1.10.2015,LTR1348,LTR1348_2015,1.10.2015,1,10,2015,tachaqua,tachaqua_nymph,0.171287129
LTR1348_2015_1.10.2015,LTR1348,LTR1348_2015,1.10.2015,1,10,2015,tachaqua,tachaqua_adult,0.087678768
LTR1348_2015_1.10.2015,LTR1348,LTR1348_2015,1.10.2015,1,10,2015,tachdisp,tachdisp_aquapass,0.300951712
LTR1348_2015_1.10.2015,LTR1348,LTR1348_2015,1.10.2015,1,10,2015,tachdisp,tachdisp_aquaact,0.229388702
LTR1348_2015_1.10.2015,LTR1348,LTR1348_2015,1.10.2015,1,10,2015,tachdisp,tachdisp_aerpass,0.172811685
LTR1348_2015_1.10.2015,LTR1348,LTR1348_2015,1.10.2015,1,10,2015,tachdisp,tachdisp_aeract,0.296847901
LTR1348_2015_1.10.2015,LTR1348,LTR1348_2015,1.10.2015,1,10,2015,tachfeed,tachfeed_abs,0
LTR1348_2015_1.10.2015,LTR1348,LTR1348_2015,1.10.2015,1,10,2015,tachfeed,tachfeed_dpf,0.138599959
LTR1348_2015_1.10.2015,LTR1348,LTR1348_2015,1.10.2015,1,10,2015,tachfeed,tachfeed_shr,0.209116406
LTR1348_2015_1.10.2015,LTR1348,LTR1348_2015,1.10.2015,1,10,2015,tachfeed,tachfeed_scr,0.248425996
LTR1348_2015_1.10.2015,LTR1348,LTR1348_2015,1.10.2015,1,10,2015,tachfeed,tachfeed_fif,0.044732166
LTR1348_2015_1.10.2015,LTR1348,LTR1348_2015,1.10.2015,1,10,2015,tachfeed,tachfeed_pie,0.292079208
LTR1348_2015_1.10.2015,LTR1348,LTR1348_2015,1.10.2015,1,10,2015,tachfeed,tachfeed_pre,0.064126742
LTR1348_2015_1.10.2015,LTR1348,LTR1348_2015,1.10.2015,1,10,2015,tachfeed,tachfeed_par,0.002919523
LTR1348_2015_1.10.2015,LTR1348,LTR1348_2015,1.10.2015,1,10,2015,tachfood,tachfood_mior,0.005747041
LTR1348_2015_1.10.2015,LTR1348,LTR1348_2015,1.10.2015,1,10,2015,tachfood,tachfood_detl1,0.244353728
LTR1348_2015_1.10.2015,LTR1348,LTR1348_2015,1.10.2015,1,10,2015,tachfood,tachfood_dpg1,0.059356929
LTR1348_2015_1.10.2015,LTR1348,LTR1348_2015,1.10.2015,1,10,2015,tachfood,tachfood_limi,0.315935794
LTR1348_2015_1.10.2015,LTR1348,LTR1348_2015,1.10.2015,1,10,2015,tachfood,tachfood_lima,0.186473391
LTR1348_2015_1.10.2015,LTR1348,LTR1348_2015,1.10.2015,1,10,2015,tachfood,tachfood_dag1,0.006825683
LTR1348_2015_1.10.2015,LTR1348,LTR1348_2015,1.10.2015,1,10,2015,tachfood,tachfood_lmic,0.034337536
LTR1348_2015_1.10.2015,LTR1348,LTR1348_2015,1.10.2015,1,10,2015,tachfood,tachfood_lmac,0.1449897
LTR1348_2015_1.10.2015,LTR1348,LTR1348_2015,1.10.2015,1,10,2015,tachfood,tachfood_vert,0.001980198
LTR1348_2015_1.10.2015,LTR1348,LTR1348_2015,1.10.2015,1,10,2015,tachlifedur,tachlifedur_less1,0.672662266
LTR1348_2015_1.10.2015,LTR1348,LTR1348_2015,1.10.2015,1,10,2015,tachlifedur,tachlifedur_gr1,0.327337734
LTR1348_2015_1.10.2015,LTR1348,LTR1348_2015,1.10.2015,1,10,2015,tachloco,tachloco_flr,0.040468333
LTR1348_2015_1.10.2015,LTR1348,LTR1348_2015,1.10.2015,1,10,2015,tachloco,tachloco_ssw,0.002016868
LTR1348_2015_1.10.2015,LTR1348,LTR1348_2015,1.10.2015,1,10,2015,tachloco,tachloco_wsw,0.125903789
LTR1348_2015_1.10.2015,LTR1348,LTR1348_2015,1.10.2015,1,10,2015,tachloco,tachloco_crw,0.497924239
LTR1348_2015_1.10.2015,LTR1348,LTR1348_2015,1.10.2015,1,10,2015,tachloco,tachloco_bur,0.079676186
LTR1348_2015_1.10.2015,LTR1348,LTR1348_2015,1.10.2015,1,10,2015,tachloco,tachloco_int,0.060226207
LTR1348_2015_1.10.2015,LTR1348,LTR1348_2015,1.10.2015,1,10,2015,tachloco,tachloco_tat,0.193784378
LTR1348_2015_1.10.2015,LTR1348,LTR1348_2015,1.10.2015,1,10,2015,tachloco,tachloco_pat,0
LTR1348_2015_1.10.2015,LTR1348,LTR1348_2015,1.10.2015,1,10,2015,tachsize,tachsize_less0.25,0.067656766
LTR1348_2015_1.10.2015,LTR1348,LTR1348_2015,1.10.2015,1,10,2015,tachsize,tachsize_0.25to0.5,0.309341113
LTR1348_2015_1.10.2015,LTR1348,LTR1348_2015,1.10.2015,1,10,2015,tachsize,tachsize_0.5to1,0.42975635
LTR1348_2015_1.10.2015,LTR1348,LTR1348_2015,1.10.2015,1,10,2015,tachsize,tachsize_1to2,0.134122716
LTR1348_2015_1.10.2015,LTR1348,LTR1348_2015,1.10.2015,1,10,2015,tachsize,tachsize_2to4,0.051862329
LTR1348_2015_1.10.2015,LTR1348,LTR1348_2015,1.10.2015,1,10,2015,tachsize,tachsize_4to8,0.007260726
LTR1348_2015_1.10.2015,LTR1348,LTR1348_2015,1.10.2015,1,10,2015,tachsize,tachsize_gr8,0
LTR1348_2015_1.10.2015,LTR1348,LTR1348_2015,1.10.2015,1,10,2015,tachrepcyc,tachrepcyc_less1,0.06259626
LTR1348_2015_1.10.2015,LTR1348,LTR1348_2015,1.10.2015,1,10,2015,tachrepcyc,tachrepcyc_one,0.638244539
LTR1348_2015_1.10.2015,LTR1348,LTR1348_2015,1.10.2015,1,10,2015,tachrepcyc,tachrepcyc_gr1,0.299159202
